FileName SurveyVisibilities.dat
FileStartTime 2025/06/21-00:00:00.000
FileStopTime 2025/06/24-00:00:00.000
VisibList 7420
2025/06/23-00:03:56.001 2025/06/23-00:04:26.000 TFRM TFRM____ 72003A                     0.100000
2025/06/23-00:05:56.001 2025/06/23-00:06:26.000 TFRM TFRM____ 72003A                     0.100000
2025/06/23-00:06:26.000 2025/06/23-00:06:56.000 TFRM TFRM____ 72003A                     0.100000
2025/06/23-00:07:56.001 2025/06/23-00:08:26.000 TFRM TFRM____ 72003A                     0.100000
2025/06/23-00:08:56.001 2025/06/23-00:09:26.000 TFRM TFRM____ 72003A                     0.100000
2025/06/23-23:48:02.001 2025/06/23-23:48:32.000 TFRM TFRM____ 72003A                     0.100000
2025/06/22-02:36:47.001 2025/06/22-02:37:17.000 TFRM TFRM____ 72003B                     0.100000
2025/06/21-00:50:00.000 2025/06/21-00:50:30.000 TFRM TFRM____ 72010B                     0.100000
2025/06/21-01:51:30.001 2025/06/21-01:52:00.000 TFRM TFRM____ 72010B                     0.100000
2025/06/22-23:46:26.000 2025/06/22-23:46:56.000 TFRM TFRM____ 72010B                     0.100000
2025/06/22-23:46:56.000 2025/06/22-23:47:26.000 TFRM TFRM____ 72010B                     0.100000
2025/06/22-23:47:26.000 2025/06/22-23:47:56.000 TFRM TFRM____ 72010B                     0.100000
2025/06/23-00:52:26.001 2025/06/23-00:52:56.000 TFRM TFRM____ 72010B                     0.100000
2025/06/23-00:52:56.000 2025/06/23-00:53:26.000 TFRM TFRM____ 72010B                     0.100000
2025/06/22-23:06:56.001 2025/06/22-23:07:26.000 TFRM TFRM____ 70021C                     0.100000
